Host.Species,Lake,Year,Julian.Day,Julian,Date,Date2,Total,Uninfected.Adult,Uninfected.Juv,Uninfected.Males,Uninfected.Ephip,pasteuria.inf,metsch.inf,spiro.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,caullerya.inf,micG.inf,coke.inf,pasteuria.prev,metsch.prev,spiro.prev,brood.prev,larssonia.prev,spider.prev,gurleya.prev,caullerya.prev,micG.prev,coke.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
parvula,Mill,2016,2016299,299,NA,10/25/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23614.4,2687.5,0,20640.2,286.7,0,0,0,0
ambigua,Mill,2016,2016299,299,NA,10/25/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23614.4,2687.5,0,20640.2,286.7,0,0,0,0
mendotae,Mill,2016,2016299,299,NA,10/25/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23614.4,2687.5,0,20640.2,286.7,0,0,0,0
dubia,Mill,2016,2016314,314,NA,11/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,101480.8,3440,0,98040.8,0,0,0,0,0
parvula,Mill,2016,2016314,314,NA,11/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,101480.8,3440,0,98040.8,0,0,0,0,0
mendotae,Mill,2016,2016314,314,NA,11/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,101480.8,3440,0,98040.8,0,0,0,0,0
dubia,North,2016,2016208,208,NA,7/26/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84624.6,50310.4,28810.2,5504,0,0,0,0,0
parvula,North,2016,2016208,208,NA,7/26/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84624.6,50310.4,28810.2,5504,0,0,0,0,0
ambigua,North,2016,2016208,208,NA,7/26/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84624.6,50310.4,28810.2,5504,0,0,0,0,0
mendotae,North,2016,2016208,208,NA,7/26/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84624.6,50310.4,28810.2,5504,0,0,0,0,0
dubia,North,2016,2016211,211,NA,7/29/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,177161.4,136311.1,28810.2,10320.1,1720,0,0,0,0
parvula,North,2016,2016211,211,NA,7/29/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,177161.4,136311.1,28810.2,10320.1,1720,0,0,0,0
ambigua,North,2016,2016211,211,NA,7/29/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,177161.4,136311.1,28810.2,10320.1,1720,0,0,0,0
mendotae,North,2016,2016211,211,NA,7/29/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,177161.4,136311.1,28810.2,10320.1,1720,0,0,0,0
dubia,North,2016,2016214,214,NA,8/1/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189631.6,156951.3,19780.2,11610.1,1290,0,0,0,0
parvula,North,2016,2016214,214,NA,8/1/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189631.6,156951.3,19780.2,11610.1,1290,0,0,0,0
ambigua,North,2016,2016214,214,NA,8/1/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189631.6,156951.3,19780.2,11610.1,1290,0,0,0,0
mendotae,North,2016,2016214,214,NA,8/1/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189631.6,156951.3,19780.2,11610.1,1290,0,0,0,0
dubia,North,2016,2016217,217,NA,8/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148924.5,101480.8,34973.6,12470.1,0,0,0,0,0
parvula,North,2016,2016217,217,NA,8/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148924.5,101480.8,34973.6,12470.1,0,0,0,0,0
mendotae,North,2016,2016217,217,NA,8/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148924.5,101480.8,34973.6,12470.1,0,0,0,0,0
dubia,North,2016,2016220,220,NA,8/7/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,193358.3,144051.2,33540.3,14620.1,1146.7,0,0,0,0
parvula,North,2016,2016220,220,NA,8/7/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,193358.3,144051.2,33540.3,14620.1,1146.7,0,0,0,0
ambigua,North,2016,2016220,220,NA,8/7/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,193358.3,144051.2,33540.3,14620.1,1146.7,0,0,0,0
mendotae,North,2016,2016220,220,NA,8/7/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,193358.3,144051.2,33540.3,14620.1,1146.7,0,0,0,0
dubia,North,2016,2016223,223,NA,8/10/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80267.2,60773.8,3870,13043.4,2580,0,0,0,0
parvula,North,2016,2016223,223,NA,8/10/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80267.2,60773.8,3870,13043.4,2580,0,0,0,0
ambigua,North,2016,2016223,223,NA,8/10/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80267.2,60773.8,3870,13043.4,2580,0,0,0,0
mendotae,North,2016,2016223,223,NA,8/10/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80267.2,60773.8,3870,13043.4,2580,0,0,0,0
dubia,North,2016,2016226,226,NA,8/13/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,337122.7,253128.7,1720,75967.3,6306.7,0,0,0,0
parvula,North,2016,2016226,226,NA,8/13/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,337122.7,253128.7,1720,75967.3,6306.7,0,0,0,0
ambigua,North,2016,2016226,226,NA,8/13/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,337122.7,253128.7,1720,75967.3,6306.7,0,0,0,0
mendotae,North,2016,2016226,226,NA,8/13/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,337122.7,253128.7,1720,75967.3,6306.7,0,0,0,0
dubia,North,2016,2016229,229,NA,8/16/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106210.9,81700.7,0,13330.1,11180.1,0,0,0,0
parvula,North,2016,2016229,229,NA,8/16/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106210.9,81700.7,0,13330.1,11180.1,0,0,0,0
ambigua,North,2016,2016229,229,NA,8/16/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106210.9,81700.7,0,13330.1,11180.1,0,0,0,0
mendotae,North,2016,2016229,229,NA,8/16/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106210.9,81700.7,0,13330.1,11180.1,0,0,0,0
dubia,North,2016,2016232,232,NA,8/19/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,109005.8,85140.7,860,15910.1,5805,430,0,0,0
mendotae,North,2016,2016232,232,NA,8/19/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,109005.8,85140.7,860,15910.1,5805,430,0,0,0
dubia,North,2016,2016235,235,NA,8/22/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,103057.5,76110.6,860,11466.8,14620.1,0,0,0,0
parvula,North,2016,2016235,235,NA,8/22/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,103057.5,76110.6,860,11466.8,14620.1,0,0,0,0
ambigua,North,2016,2016235,235,NA,8/22/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,103057.5,76110.6,860,11466.8,14620.1,0,0,0,0
mendotae,North,2016,2016235,235,NA,8/22/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,103057.5,76110.6,860,11466.8,14620.1,0,0,0,0
dubia,North,2016,2016238,238,NA,8/25/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,158026.2,138031.1,215,18060.1,1720,0,0,0,0
parvula,North,2016,2016238,238,NA,8/25/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,158026.2,138031.1,215,18060.1,1720,0,0,0,0
ambigua,North,2016,2016238,238,NA,8/25/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,158026.2,138031.1,215,18060.1,1720,0,0,0,0
mendotae,North,2016,2016238,238,NA,8/25/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,158026.2,138031.1,215,18060.1,1720,0,0,0,0
dubia,North,2016,2016241,241,NA,8/28/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86430.7,78690.6,286.7,5733.4,1720,0,0,0,0
parvula,North,2016,2016241,241,NA,8/28/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86430.7,78690.6,286.7,5733.4,1720,0,0,0,0
ambigua,North,2016,2016241,241,NA,8/28/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86430.7,78690.6,286.7,5733.4,1720,0,0,0,0
mendotae,North,2016,2016241,241,NA,8/28/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86430.7,78690.6,286.7,5733.4,1720,0,0,0,0
dubia,North,2016,2016244,244,NA,8/31/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,48267.9,44290.4,0,3117.5,860,0,0,0,0
ambigua,North,2016,2016244,244,NA,8/31/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,48267.9,44290.4,0,3117.5,860,0,0,0,0
mendotae,North,2016,2016244,244,NA,8/31/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,48267.9,44290.4,0,3117.5,860,0,0,0,0
dubia,North,2016,2016247,247,NA,9/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106497.5,95890.8,0,9173.4,1433.3,0,0,0,0
ambigua,North,2016,2016247,247,NA,9/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106497.5,95890.8,0,9173.4,1433.3,0,0,0,0
mendotae,North,2016,2016247,247,NA,9/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106497.5,95890.8,0,9173.4,1433.3,0,0,0,0
dubia,North,2016,2016250,250,NA,9/6/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73673.9,64500.5,0,8313.4,860,0,0,0,0
ambigua,North,2016,2016250,250,NA,9/6/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73673.9,64500.5,0,8313.4,860,0,0,0,0
mendotae,North,2016,2016250,250,NA,9/6/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73673.9,64500.5,0,8313.4,860,0,0,0,0
dubia,North,2016,2016253,253,NA,9/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,61920.5,47730.4,430,11610.1,2150,0,0,0,0
parvula,North,2016,2016253,253,NA,9/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,61920.5,47730.4,430,11610.1,2150,0,0,0,0
ambigua,North,2016,2016253,253,NA,9/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,61920.5,47730.4,430,11610.1,2150,0,0,0,0
mendotae,North,2016,2016253,253,NA,9/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,61920.5,47730.4,430,11610.1,2150,0,0,0,0
dubia,North,2016,2016256,256,NA,9/12/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,112804.2,95030.8,573.3,16626.8,573.3,0,0,0,0
parvula,North,2016,2016256,256,NA,9/12/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,112804.2,95030.8,573.3,16626.8,573.3,0,0,0,0
ambigua,North,2016,2016256,256,NA,9/12/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,112804.2,95030.8,573.3,16626.8,573.3,0,0,0,0
mendotae,North,2016,2016256,256,NA,9/12/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,112804.2,95030.8,573.3,16626.8,573.3,0,0,0,0
dubia,North,2016,2016259,259,NA,9/15/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53177.2,45150.4,0,7453.4,286.7,0,286.7,0,0
ambigua,North,2016,2016259,259,NA,9/15/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53177.2,45150.4,0,7453.4,286.7,0,286.7,0,0
mendotae,North,2016,2016259,259,NA,9/15/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53177.2,45150.4,0,7453.4,286.7,0,286.7,0,0
dubia,North,2016,2016262,262,NA,9/18/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59770.5,48160.4,430,10320.1,430,0,0,0,0
parvula,North,2016,2016262,262,NA,9/18/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59770.5,48160.4,430,10320.1,430,0,0,0,0
mendotae,North,2016,2016262,262,NA,9/18/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59770.5,48160.4,430,10320.1,430,0,0,0,0
dubia,North,2016,2016265,265,NA,9/21/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,116530.9,97610.8,2580,15910.1,0,0,0,0,0
parvula,North,2016,2016265,265,NA,9/21/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,116530.9,97610.8,2580,15910.1,0,0,0,0,0
ambigua,North,2016,2016265,265,NA,9/21/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,116530.9,97610.8,2580,15910.1,0,0,0,0,0
mendotae,North,2016,2016265,265,NA,9/21/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,116530.9,97610.8,2580,15910.1,0,0,0,0,0
dubia,North,2016,2016268,268,NA,9/24/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70233.8,50740.4,0,18060.1,860,0,0,0,0
parvula,North,2016,2016268,268,NA,9/24/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70233.8,50740.4,0,18060.1,860,0,0,0,0
ambigua,North,2016,2016268,268,NA,9/24/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70233.8,50740.4,0,18060.1,860,0,0,0,0
mendotae,North,2016,2016268,268,NA,9/24/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70233.8,50740.4,0,18060.1,860,0,0,0,0
dubia,North,2016,2016271,271,NA,9/27/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55900.5,34400.3,860,18490.2,1290,0,430,430,0
ambigua,North,2016,2016271,271,NA,9/27/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,55900.5,34400.3,860,18490.2,1290,0,430,430,0
mendotae,North,2016,2016271,271,NA,9/27/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55900.5,34400.3,860,18490.2,1290,0,430,430,0
dubia,North,2016,2016274,274,NA,9/30/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30386.9,15193.5,0,13473.4,1204,0,0,0,0
parvula,North,2016,2016274,274,NA,9/30/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30386.9,15193.5,0,13473.4,1204,0,0,0,0
ambigua,North,2016,2016274,274,NA,9/30/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30386.9,15193.5,0,13473.4,1204,0,0,0,0
mendotae,North,2016,2016274,274,NA,9/30/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30386.9,15193.5,0,13473.4,1204,0,0,0,0
pulicaria,North,2016,2016277,277,NA,10/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42570.3,26660.2,0,15480.1,430,0,0,0,0
dubia,North,2016,2016277,277,NA,10/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42570.3,26660.2,0,15480.1,430,0,0,0,0
parvula,North,2016,2016277,277,NA,10/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42570.3,26660.2,0,15480.1,430,0,0,0,0
ambigua,North,2016,2016277,277,NA,10/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42570.3,26660.2,0,15480.1,430,0,0,0,0
mendotae,North,2016,2016277,277,NA,10/3/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42570.3,26660.2,0,15480.1,430,0,0,0,0
dubia,North,2016,2016280,280,NA,10/6/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56674.4,36120.3,860,16684.1,2150,0,0,0,0
parvula,North,2016,2016280,280,NA,10/6/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56674.4,36120.3,860,16684.1,2150,0,0,0,0
mendotae,North,2016,2016280,280,NA,10/6/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56674.4,36120.3,860,16684.1,2150,0,0,0,0
dubia,North,2016,2016283,283,NA,10/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28595.2,5590,0,21070.2,645,0,0,0,0
ambigua,North,2016,2016283,283,NA,10/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28595.2,5590,0,21070.2,645,0,0,0,0
mendotae,North,2016,2016283,283,NA,10/9/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28595.2,5590,0,21070.2,645,0,0,0,0
dubia,North,2016,2016286,286,NA,10/12/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82847.4,44720.4,286.7,36120.3,1720,0,0,0,0
parvula,North,2016,2016286,286,NA,10/12/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82847.4,44720.4,286.7,36120.3,1720,0,0,0,0
mendotae,North,2016,2016286,286,NA,10/12/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82847.4,44720.4,286.7,36120.3,1720,0,0,0,0
dubia,North,2016,2016289,289,NA,10/15/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73100.6,33540.3,0,38270.3,860,0,430,0,0
ambigua,North,2016,2016289,289,NA,10/15/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73100.6,33540.3,0,38270.3,860,0,430,0,0
